1.750000000000000167e-02,1.190000000000000000e+02,8.040000000000000000e+02,9.929600000000000648e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.873999999999999888e-01,4.082000000000000073e-01,6.000000000000000000e+00,5.808000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.460000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357694464000000e+12,1.905566924800000000e+10,3.218278400000000000e+10,1.000000000000000000e+00
5.000000000000000104e-03,1.340000000000000000e+02,8.250000000000000000e+02,9.928360000000000696e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.581999999999999851e-01,4.499000000000000221e-01,7.000000000000000000e+00,5.512000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.392800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357657600000000e+12,1.905570611200000000e+10,3.218255052800000000e+10,1.000000000000000000e+00
2.500000000000000052e-03,1.300000000000000000e+02,8.190000000000000000e+02,9.928780000000000427e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.748999999999999777e-01,4.289999999999999925e-01,6.000000000000000000e+00,5.664000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.178400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357620736000000e+12,1.905574297600000000e+10,3.218270617600000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.320000000000000000e+02,7.800000000000000000e+02,9.929600000000000648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.748999999999999777e-01,4.290999999999999814e-01,6.000000000000000000e+00,5.592000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.288000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357592064000000e+12,1.905577984000000000e+10,3.218274304000000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.280000000000000000e+02,8.100000000000000000e+02,9.930020000000000380e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124000000000000110e-01,3.790999999999999925e-01,3.000000000000000000e+00,5.856000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.100800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357551104000000e+12,1.905581260800000000e+10,3.218343936000000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.340000000000000000e+02,7.840000000000000000e+02,9.931260000000000332e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.998999999999999999e-01,3.915000000000000147e-01,6.000000000000000000e+00,6.608000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.791200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357514240000000e+12,1.905584947200000000e+10,3.218373017600000000e+10,1.000000000000000000e+00
1.250000000000000069e-02,1.300000000000000000e+02,8.420000000000000000e+02,9.927530000000000143e+01,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,3.165000000000000036e-01,3.915000000000000147e-01,3.000000000000000000e+00,6.416000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.716800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357477376000000e+12,1.905588633600000000e+10,3.218308300800000000e+10,1.000000000000000000e+00
5.249999999999999806e-02,1.370000000000000000e+02,8.020000000000000000e+02,9.929200000000000159e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.957000000000000184e-01,4.082000000000000073e-01,6.000000000000000000e+00,5.704000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.056000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357444608000000e+12,1.905592320000000000e+10,3.218298470400000000e+10,1.000000000000000000e+00
2.000000000000000042e-02,1.390000000000000000e+02,7.850000000000000000e+02,9.929609999999999559e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.914999999999999813e-01,3.915000000000000147e-01,3.000000000000000000e+00,5.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.957600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357407744000000e+12,1.905595596800000000e+10,3.218286182400000000e+10,1.000000000000000000e+00
7.499999999999999722e-03,1.630000000000000000e+02,8.350000000000000000e+02,9.931680000000000064e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.582999999999999741e-01,4.248999999999999999e-01,3.000000000000000000e+00,5.984000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.781600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357370880000000e+12,1.905599692800000000e+10,3.217873715200000000e+10,1.000000000000000000e+00
2.500000000000000052e-03,1.370000000000000000e+02,8.630000000000000000e+02,9.920409999999999684e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.582999999999999741e-01,5.332999999999999963e-01,6.000000000000000000e+00,5.376000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.421600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357329920000000e+12,1.905603379200000000e+10,3.217891737600000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.370000000000000000e+02,8.150000000000000000e+02,9.926690000000000680e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.666000000000000036e-01,4.665000000000000258e-01,3.000000000000000000e+00,5.648000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.920800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357297152000000e+12,1.905607065600000000e+10,3.217908531200000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.400000000000000000e+02,7.930000000000000000e+02,9.927930000000000632e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.500000000000000000e-01,4.541000000000000036e-01,5.000000000000000000e+00,5.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.772000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357260288000000e+12,1.905610342400000000e+10,3.217911808000000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.410000000000000000e+02,7.730000000000000000e+02,9.928759999999999764e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.374999999999999889e-01,4.707000000000000073e-01,3.000000000000000000e+00,5.800000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.768800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357223424000000e+12,1.905614028800000000e+10,3.217864704000000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.410000000000000000e+02,7.550000000000000000e+02,9.927110000000000412e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.957000000000000184e-01,4.248000000000000109e-01,2.000000000000000000e+00,5.960000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.384800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357186560000000e+12,1.905618124800000000e+10,3.217855283200000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.410000000000000000e+02,8.080000000000000000e+02,9.926690000000000680e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.957000000000000184e-01,4.331999999999999740e-01,3.000000000000000000e+00,5.840000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.256800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357145600000000e+12,1.905621811200000000e+10,3.217833984000000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.300000000000000000e+02,8.170000000000000000e+02,9.927519999999999811e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.581999999999999851e-01,4.581999999999999962e-01,5.000000000000000000e+00,5.520000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.420000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357116928000000e+12,1.905625497600000000e+10,3.217813094400000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.390000000000000000e+02,8.530000000000000000e+02,9.927519999999999811e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.873999999999999888e-01,4.248999999999999999e-01,6.000000000000000000e+00,5.112000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.348800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357080064000000e+12,1.905628774400000000e+10,3.221195980800000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.350000000000000000e+02,7.270000000000000000e+02,9.927930000000000632e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.666000000000000036e-01,4.415999999999999925e-01,4.000000000000000000e+00,5.256000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.399200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357043200000000e+12,1.905632051200000000e+10,3.221172633600000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.340000000000000000e+02,7.660000000000000000e+02,9.928350000000000364e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000222e-01,4.248999999999999999e-01,4.000000000000000000e+00,5.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.565600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034357006336000000e+12,1.905635737600000000e+10,3.221163212800000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.380000000000000000e+02,8.590000000000000000e+02,9.929179999999999495e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.748999999999999777e-01,4.415000000000000036e-01,3.000000000000000000e+00,5.248000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.192000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356969472000000e+12,1.905639833600000000e+10,3.221166899200000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,4.640000000000000000e+02,1.033000000000000000e+03,9.925870000000000459e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.748999999999999777e-01,4.499000000000000221e-01,4.000000000000000000e+00,5.896000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.174400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356932608000000e+12,1.905643110400000000e+10,3.221170585600000000e+10,1.000000000000000000e+00
1.135000000000000009e+00,7.990000000000000000e+02,1.170000000000000000e+03,5.978580000000000183e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,1.991920000000000002e+01,3.121409999999999840e+01,1.800000000000000000e+01,5.424000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.332800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356895744000000e+12,1.905646796800000000e+10,2.949304729600000000e+10,1.000000000000000000e+00
1.812500000000000000e+00,1.370000000000000000e+02,7.870000000000000000e+02,3.952839999999999776e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669999999999999957e-02,0.000000000000000000e+00,2.005000000000000071e+01,2.947500000000000142e+01,2.000000000000000000e+00,5.304000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.344800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356858880000000e+12,1.905650483200000000e+10,3.221126758400000000e+10,1.000000000000000000e+00
6.650000000000000355e-01,6.940000000000000000e+02,1.152000000000000000e+03,9.928350000000000364e+01,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.457999999999999907e-01,4.666000000000000147e-01,4.000000000000000000e+00,6.400000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.968800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356826112000000e+12,1.905654169600000000e+10,3.221180006400000000e+10,1.000000000000000000e+00
2.032500000000000195e+00,5.570000000000000000e+02,1.013000000000000000e+03,3.598720000000000141e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.944930000000000092e+01,4.550489999999999924e+01,1.700000000000000000e+01,6.696000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.365600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356785152000000e+12,1.905657856000000000e+10,3.036167782400000000e+10,1.000000000000000000e+00
1.507500000000000062e+00,1.460000000000000000e+02,8.670000000000000000e+02,6.334969999999999857e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,1.072189999999999976e+01,1.495809999999999995e+01,2.000000000000000000e+00,5.152000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.264800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356748288000000e+12,1.905661542400000000e+10,3.221150105600000000e+10,1.000000000000000000e+00
5.524999999999999911e-01,1.290000000000000000e+02,8.170000000000000000e+02,9.922939999999999827e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.040999999999999814e-01,4.541000000000000036e-01,4.000000000000000000e+00,5.256000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.560000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356715520000000e+12,1.905665228800000000e+10,3.222036889600000000e+10,1.000000000000000000e+00
2.899999999999999800e-01,1.310000000000000000e+02,8.610000000000000000e+02,9.931270000000000664e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.957000000000000184e-01,3.874000000000000221e-01,5.000000000000000000e+00,6.168000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.574400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356682752000000e+12,1.905668915200000000e+10,3.222077849600000000e+10,1.000000000000000000e+00
1.049999999999999961e-01,1.270000000000000000e+02,8.110000000000000000e+02,9.929189999999999827e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.957000000000000184e-01,4.040000000000000258e-01,6.000000000000000000e+00,5.216000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.090400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356645888000000e+12,1.905672192000000000e+10,3.222045900800000000e+10,1.000000000000000000e+00
3.749999999999999861e-02,1.230000000000000000e+02,7.780000000000000000e+02,9.932510000000000616e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000222e-01,3.916000000000000036e-01,6.000000000000000000e+00,5.240000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.402400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356609024000000e+12,1.905675468800000000e+10,3.222086860800000000e+10,1.000000000000000000e+00
1.499999999999999944e-02,1.210000000000000000e+02,8.150000000000000000e+02,9.932099999999999795e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.832000000000000073e-01,3.915000000000000147e-01,3.000000000000000000e+00,4.992000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.057600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356568064000000e+12,1.905679564800000000e+10,3.222090137600000000e+10,1.000000000000000000e+00
5.000000000000000104e-03,1.220000000000000000e+02,7.810000000000000000e+02,9.929200000000000159e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.415000000000000258e-01,3.623000000000000109e-01,6.000000000000000000e+00,4.880000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.871200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356535296000000e+12,1.905683251200000000e+10,3.222070476800000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.160000000000000000e+02,7.510000000000000000e+02,9.930450000000000443e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,3.165000000000000036e-01,3.705999999999999850e-01,5.000000000000000000e+00,5.280000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.531200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356498432000000e+12,1.905686528000000000e+10,3.222074163200000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.120000000000000000e+02,6.060000000000000000e+02,9.929609999999999559e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,2.957000000000000184e-01,3.956999999999999962e-01,5.000000000000000000e+00,4.992000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.111200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356461568000000e+12,1.905690214400000000e+10,3.222077849600000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.090000000000000000e+02,7.780000000000000000e+02,9.928780000000000427e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.873999999999999888e-01,4.207000000000000184e-01,6.000000000000000000e+00,5.120000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.167200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356424704000000e+12,1.905693900800000000e+10,3.222106931200000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.130000000000000000e+02,7.380000000000000000e+02,9.930849999999999511e+01,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.540999999999999925e-01,4.289999999999999925e-01,5.000000000000000000e+00,5.136000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.424800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356387840000000e+12,1.905697996800000000e+10,3.222085222400000000e+10,1.000000000000000000e+00
0.000000000000000000e+00,1.140000000000000000e+02,7.250000000000000000e+02,9.928360000000000696e+01,0.000000000000000000e+00,8.300000000000000086e-03,0.000000000000000000e+00,4.199999999999999740e-03,0.000000000000000000e+00,2.791000000000000147e-01,4.289999999999999925e-01,6.000000000000000000e+00,5.104000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.169600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.071640576000000000e+09,9.975409999999999400e+01,2.034356350976000000e+12,1.905701273600000000e+10,3.222075801600000000e+10,1.000000000000000000e+00
